TIME,X,Y,Z
14:26:03.49,-0.07958984,-0.03735351,1.21899414
14:26:03.64,-0.08325196,-0.04101562,1.22094726
14:26:03.78,-0.07788086,-0.04174805,1.22338867
14:26:03.93,-0.08374024,-0.04223633,1.2211914
14:26:04.07,-0.08569336,-0.03881836,1.21948242
14:26:04.21,-0.08325196,-0.03466797,1.22534179
14:26:04.36,-0.08251954,-0.03784179,1.22631835
14:26:04.49,-0.08154297,-0.03442383,1.21972656
14:26:04.63,-0.0793457,-0.03784179,1.22998046
14:26:04.77,-0.08764649,-0.03149414,1.22265625
14:26:04.92,-0.08032227,-0.0336914,1.22045898
14:26:05.06,-0.078125,-0.04077148,1.22509765
14:26:05.21,-0.078125,-0.03662109,1.22460937
14:26:05.33,-0.05493164,0.01489258,1.26586914
14:26:05.48,-0.08911133,-0.03588867,1.21972656
14:26:05.62,-0.08129883,-0.04321289,1.2199707
14:26:05.76,-0.08789063,-0.03735351,1.22387695
14:26:05.91,-0.08325196,-0.03808593,1.22680664
14:26:06.05,-0.08178711,-0.03979492,1.22290039
14:26:06.20,-0.078125,-0.03417968,1.22290039
14:26:06.32,-0.08544922,-0.03857422,1.21533203
14:26:06.47,-0.08398438,-0.03833008,1.22412109
14:26:06.61,-0.08544922,-0.0336914,1.23461914
14:26:06.76,-0.08178711,-0.04223633,1.21582031
14:26:06.90,-0.08740235,-0.03662109,1.22680664
14:26:07.04,-0.08105469,-0.03808593,1.21850585
14:26:07.19,-0.08325196,-0.03515625,1.22558593
14:26:07.33,-0.0822754,-0.04199219,1.2265625
14:26:07.46,-0.07910156,-0.03710937,1.22851562
14:26:07.60,-0.07983398,-0.03686523,1.22436523
14:26:07.75,-0.0834961,-0.03613281,1.22192382
14:26:07.89,-0.08447266,-0.04296875,1.2224121
14:26:08.04,-0.08740235,-0.0402832,1.21777343
14:26:08.18,-0.0834961,-0.04052734,1.22875976
14:26:08.32,-0.0859375,-0.04101562,1.22534179
14:26:08.45,-0.0847168,-0.03515625,1.22412109
14:26:08.60,-0.08374024,-0.03417968,1.23144531
14:26:08.74,-0.08276368,-0.0402832,1.23046875
14:26:08.88,-0.08007813,-0.03637695,1.21606445
14:26:09.03,-0.0822754,-0.03686523,1.22167968
14:26:09.17,-0.08813477,-0.03491211,1.2211914
14:26:09.32,-0.08374024,-0.0402832,1.21728515
14:26:09.44,-0.08129883,-0.03857422,1.22729492
14:26:09.59,-0.0822754,-0.03588867,1.2224121
14:26:09.73,-0.08032227,-0.03637695,1.2211914
14:26:09.88,-0.07885742,-0.03759765,1.21801757
14:26:10.02,-0.08081055,-0.03759765,1.21582031
14:26:10.16,-0.08056641,-0.03149414,1.22070312
14:26:10.31,-0.09106446,-0.03466797,1.21972656
14:26:10.44,-0.07983398,-0.03417968,1.22827148
14:26:10.58,-0.05981445,-0.00366211,1.1430664
14:26:10.72,-0.07836914,-0.03564453,1.22949218
14:26:10.87,-0.07763672,-0.0390625,1.22363281
14:26:11.01,-0.08203125,-0.03784179,1.21875
14:26:11.16,-0.06811523,-0.04394531,1.22290039
14:26:11.30,-0.08740235,-0.03662109,1.22631835
14:26:11.43,-0.08081055,-0.03735351,1.22021484
14:26:11.57,-0.0822754,-0.0390625,1.2199707
14:26:11.71,-0.08520508,-0.03417968,1.22827148
14:26:11.86,-0.07910156,-0.03222656,1.22021484
14:26:12.00,-0.08178711,-0.03833008,1.22680664
14:26:12.15,-0.07788086,-0.03662109,1.22534179
14:26:12.29,-0.08789063,-0.03540039,1.22509765
14:26:12.42,-0.08447266,-0.02661133,1.22070312
14:26:12.56,-0.08520508,-0.03662109,1.22607421
14:26:12.71,-0.0822754,-0.03979492,1.22534179
14:26:12.85,-0.08666993,-0.03222656,1.23046875
14:26:13.00,-0.08813477,-0.03564453,1.22021484
14:26:13.14,-0.08154297,-0.03735351,1.21972656
14:26:13.28,-0.09179688,-0.03930664,1.2224121
14:26:13.43,-0.08642579,-0.03662109,1.22363281
14:26:13.55,-0.08740235,-0.03759765,1.22021484
14:26:13.70,-0.08447266,-0.03515625,1.21704101
14:26:13.84,-0.08398438,-0.0402832,1.22802734
14:26:13.99,-0.0847168,-0.03637695,1.22070312
14:26:14.13,-0.0859375,-0.03417968,1.2145996
14:26:14.27,-0.08496094,-0.03857422,1.21875
14:26:14.42,-0.0822754,-0.03735351,1.22973632
14:26:14.55,-0.08398438,-0.03515625,1.22192382
14:26:14.69,-0.08251954,-0.03320312,1.23217773
14:26:14.83,-0.08691407,-0.03759765,1.22192382
14:26:14.98,-0.08935547,-0.03979492,1.21850585
14:26:15.12,-0.07958984,-0.03540039,1.22192382
14:26:15.27,-0.08276368,-0.03417968,1.22167968
14:26:15.41,-0.08154297,-0.04077148,1.22192382
14:26:15.54,-0.08032227,-0.03930664,1.23608398
14:26:15.68,-0.0859375,-0.03149414,1.22412109
14:26:15.83,-0.08154297,-0.03686523,1.22583007
14:26:15.97,-0.08447266,-0.03564453,1.21655273
14:26:16.11,-0.08374024,-0.04125977,1.22290039
14:26:16.26,-0.07885742,-0.03784179,1.2265625
14:26:16.40,-0.09472657,-0.03588867,1.22094726
14:26:16.53,-0.0834961,-0.02905273,1.22167968
14:26:16.67,-0.08642579,-0.03198242,1.22485351
14:26:16.82,-0.08935547,-0.03833008,1.22387695
14:26:16.96,-0.0847168,-0.03613281,1.22680664
14:26:17.11,-0.0847168,-0.03808593,1.22265625
14:26:17.25,-0.08276368,-0.03515625,1.22534179
14:26:17.39,-0.08544922,-0.03833008,1.23242187
14:26:17.52,-0.08081055,-0.03491211,1.22412109
14:26:17.67,-0.08813477,-0.03759765,1.21923828
14:26:17.81,-0.08740235,-0.0390625,1.22290039
14:26:17.95,-0.08422852,-0.04101562,1.21801757
14:26:18.10,-0.08374024,-0.03857422,1.21118164
14:26:18.24,-0.08178711,-0.03686523,1.21899414
14:26:18.38,-0.08520508,-0.03491211,1.22509765
14:26:18.51,-0.08447266,-0.03222656,1.21826171
14:26:18.66,-0.08251954,-0.03588867,1.21826171
14:26:18.80,-0.08105469,-0.03515625,1.22827148
14:26:18.94,-0.07788086,-0.03637695,1.22460937
14:26:19.09,-0.08300782,-0.04492187,1.22387695
14:26:19.23,-0.08203125,-0.0402832,1.22607421
14:26:19.38,-0.08374024,-0.03784179,1.22412109
14:26:19.50,-0.08715821,-0.03271484,1.21606445
14:26:19.65,-0.08374024,-0.03955078,1.22094726
14:26:19.79,-0.08398438,-0.04003906,1.22509765
14:26:19.94,-0.08105469,-0.04394531,1.22680664
14:26:20.08,-0.08178711,-0.03320312,1.23120117
14:26:20.22,-0.08178711,-0.04223633,1.22094726
14:26:20.37,-0.08422852,-0.04174805,1.22753906
14:26:20.51,-0.08642579,-0.03198242,1.22290039
14:26:20.64,-0.08374024,-0.04101562,1.23071289
14:26:20.79,-0.08129883,-0.03955078,1.22216796
14:26:20.93,-0.08374024,-0.03491211,1.21875
14:26:21.07,-0.08618165,-0.03881836,1.2290039
14:26:21.22,-0.0834961,-0.04101562,1.2224121
14:26:21.36,-0.07470703,-0.03393554,1.22045898
14:26:21.50,-0.0834961,-0.0390625,1.22192382
14:26:21.63,-0.08276368,-0.0390625,1.21899414
14:26:21.78,-0.08813477,-0.03637695,1.2224121
14:26:21.92,-0.08520508,-0.03833008,1.22387695
14:26:22.06,-0.08789063,-0.03515625,1.21801757
14:26:22.21,-0.0859375,-0.03710937,1.22363281
14:26:22.35,-0.0847168,-0.03735351,1.22802734
14:26:22.50,-0.08642579,-0.03808593,1.22094726
14:26:22.62,-0.07861328,-0.03637695,1.22192382
14:26:22.77,-0.08959961,-0.04077148,1.21191406
14:26:22.91,-0.08691407,-0.04125977,1.2224121
14:26:23.05,-0.08935547,-0.03686523,1.22534179
14:26:23.20,-0.08618165,-0.03808593,1.21972656
14:26:23.34,-0.0793457,-0.04443359,1.22534179
14:26:23.49,-0.0859375,-0.03588867,1.21679687
14:26:23.62,-0.08496094,-0.03662109,1.22460937
14:26:23.76,-0.0834961,-0.0336914,1.22802734
14:26:23.90,-0.09570313,-0.03515625,1.22216796
14:26:24.05,-0.07617187,-0.04199219,1.21801757
14:26:24.19,-0.08374024,-0.03491211,1.21630859
14:26:24.33,-0.08081055,-0.03833008,1.22753906
14:26:24.48,-0.08544922,-0.03955078,1.22607421
14:26:24.61,-0.08251954,-0.04003906,1.21728515
14:26:24.75,-0.10131837,-0.03295898,1.23706054
14:26:24.89,-0.08007813,-0.03833008,1.22534179
14:26:25.04,-0.08325196,-0.03442383,1.22631835
14:26:25.18,-0.08056641,-0.03979492,1.2211914
14:26:25.33,-0.07983398,-0.03491211,1.22314453
14:26:25.47,-0.08569336,-0.04199219,1.22729492
14:26:25.61,-0.08398438,-0.03417968,1.21289062
14:26:25.74,-0.08496094,-0.03564453,1.22290039
14:26:25.89,-0.08325196,-0.03857422,1.22460937
14:26:26.03,-0.08422852,-0.03979492,1.21655273
14:26:26.17,-0.08129883,-0.03710937,1.2145996
14:26:26.32,-0.08154297,-0.03686523,1.21508789
14:26:26.46,-0.08300782,-0.03222656,1.21679687
14:26:26.61,-0.0822754,-0.04077148,1.21728515
14:26:26.73,-0.08789063,-0.03173828,1.21362304
14:26:26.88,-0.08178711,-0.03955078,1.2302246
14:26:27.02,-0.08520508,-0.03588867,1.22412109
14:26:27.17,-0.07641602,-0.03784179,1.22827148
14:26:27.31,-0.08325196,-0.04003906,1.22729492
14:26:27.46,-0.08789063,-0.03173828,1.21875
14:26:27.60,-0.08129883,-0.0390625,1.21704101
14:26:27.73,-0.08569336,-0.03857422,1.21948242
14:26:27.87,-0.08569336,-0.03808593,1.2211914
14:26:28.01,-0.08105469,-0.02783203,1.23120117
14:26:28.16,-0.08178711,-0.04174805,1.21557617
14:26:28.30,-0.0847168,-0.0402832,1.22509765
14:26:28.45,-0.07666016,-0.03857422,1.2302246
14:26:28.59,-0.08374024,-0.03833008,1.21850585
14:26:28.72,-0.08764649,-0.03735351,1.21191406
14:26:28.86,-0.08300782,-0.0324707,1.21484375
14:26:29.01,-0.08105469,-0.03662109,1.22338867
14:26:29.15,-0.0847168,-0.03857422,1.21777343
14:26:29.29,-0.08691407,-0.03955078,1.22460937
14:26:29.44,-0.07958984,-0.03784179,1.23364257
14:26:29.58,-0.08544922,-0.03564453,1.2199707
14:26:29.71,-0.08422852,-0.03857422,1.21679687
14:26:29.85,-0.08056641,-0.04199219,1.22290039
14:26:30.00,-0.08276368,-0.03759765,1.2224121
14:26:30.14,-0.08129883,-0.03051758,1.2211914
14:26:30.29,-0.08081055,-0.0402832,1.21826171
14:26:30.43,-0.08007813,-0.0336914,1.22827148
14:26:30.57,-0.08178711,-0.04101562,1.22167968
14:26:30.70,-0.08422852,-0.0402832,1.23242187
14:26:30.84,-0.08154297,-0.04077148,1.22265625
14:26:30.99,-0.08544922,-0.0390625,1.22998046
14:26:31.13,-0.08203125,-0.03637695,1.22558593
14:26:31.28,-0.08618165,-0.03881836,1.22265625
14:26:31.42,-0.0834961,-0.03735351,1.22509765
14:26:31.56,-0.08251954,-0.03442383,1.21899414
14:26:31.71,-0.07983398,-0.03613281,1.22192382
14:26:31.84,-0.0793457,-0.0402832,1.21850585
14:26:31.98,-0.08032227,-0.03515625,1.23168945
14:26:32.12,-0.0793457,-0.03955078,1.2109375
14:26:32.27,-0.07910156,-0.0324707,1.21435546
14:26:32.41,-0.08911133,-0.0324707,1.22631835
14:26:32.56,-0.08325196,-0.04052734,1.21435546
14:26:32.70,-0.08398438,-0.03808593,1.22045898
14:26:32.83,-0.08813477,-0.04174805,1.22558593
14:26:32.97,-0.08032227,-0.03442383,1.22680664
14:26:33.12,-0.08154297,-0.03344726,1.21948242
14:26:33.26,-0.07666016,-0.03442383,1.2145996
14:26:33.40,-0.0847168,-0.04614258,1.22045898
14:26:33.55,-0.08422852,-0.04150391,1.22167968
14:26:33.69,-0.0834961,-0.03759765,1.21240234
14:26:33.82,-0.08496094,-0.03881836,1.21899414
14:26:33.96,-0.08447266,-0.0402832,1.2199707
14:26:34.11,-0.08300782,-0.03222656,1.21850585
14:26:34.25,-0.08203125,-0.03588867,1.2211914
14:26:34.40,-0.08276368,-0.03588867,1.21118164
14:26:34.54,-0.08837891,-0.03344726,1.22631835
14:26:34.68,-0.08886719,-0.03588867,1.2290039
14:26:34.81,-0.09106446,-0.04003906,1.22387695
14:26:34.96,-0.08642579,-0.03857422,1.22192382
14:26:35.10,-0.0834961,-0.03686523,1.22705078
14:26:35.24,-0.08154297,-0.04516602,1.22363281
14:26:35.39,-0.08007813,-0.04077148,1.23046875
14:26:35.53,-0.08374024,-0.04785156,1.22192382
14:26:35.67,-0.08007813,-0.03784179,1.21679687
14:26:35.80,-0.08496094,-0.03686523,1.21655273
14:26:35.95,-0.08300782,-0.03613281,1.22583007
14:26:36.09,-0.11718751,-0.11279298,1.38549804
14:26:36.23,-0.07666016,-0.04443359,1.22680664
14:26:36.38,-0.09057618,-0.06274414,1.23364257
14:26:36.52,-0.08129883,-0.03125,1.21777343
14:26:36.67,-0.08666993,-0.04370117,1.21923828
14:26:36.79,-0.0834961,-0.03515625,1.21630859
14:26:36.94,-0.08105469,-0.03833008,1.21166992
14:26:37.08,-0.0822754,-0.03149414,1.22509765
14:26:37.23,-0.08300782,-0.03125,1.22875976
14:26:37.37,-0.08154297,-0.03808593,1.22265625
14:26:37.51,-0.08007813,-0.0402832,1.22827148
14:26:37.66,-0.0859375,-0.0390625,1.22314453
14:26:37.80,-0.0834961,-0.03735351,1.22338867
14:26:37.93,-0.08251954,-0.03637695,1.21655273
14:26:38.07,-0.08422852,-0.03588867,1.2199707
14:26:38.22,-0.078125,-0.03613281,1.22290039
14:26:38.36,-0.08422852,-0.03662109,1.21533203
14:26:38.51,-0.08544922,-0.03540039,1.21972656
14:26:38.65,-0.08325196,-0.03515625,1.22607421
14:26:38.79,-0.08422852,-0.03881836,1.22875976
14:26:38.92,-0.08618165,-0.0336914,1.21679687
14:26:39.07,-0.0859375,-0.03417968,1.21557617
14:26:39.21,-0.08642579,-0.04052734,1.22729492
14:26:39.35,-0.09057618,-0.04272461,1.21533203
14:26:39.50,-0.0847168,-0.03295898,1.21630859
14:26:39.64,-0.08398438,-0.03442383,1.22509765
14:26:39.79,-0.08325196,-0.03173828,1.22729492
14:26:39.92,-0.08398438,-0.03710937,1.21972656
14:26:40.06,-0.08666993,-0.03979492,1.21166992
14:26:40.20,-0.08544922,-0.04321289,1.22314453
14:26:40.35,-0.08056641,-0.04418945,1.22094726
14:26:40.49,-0.08789063,-0.03833008,1.21923828
14:26:40.63,-0.08081055,-0.03881836,1.2211914
14:26:40.78,-0.08007813,-0.03735351,1.21240234
14:26:40.91,-0.08325196,-0.03149414,1.21630859
14:26:41.05,-0.078125,-0.03833008,1.22485351
14:26:41.19,-0.08764649,-0.03857422,1.21118164
14:26:41.34,-0.08789063,-0.03784179,1.22509765
14:26:41.48,-0.08691407,-0.04174805,1.2145996
14:26:41.63,-0.07788086,-0.03784179,1.2224121
14:26:41.77,-0.08276368,-0.03393554,1.22387695
14:26:41.90,-0.08520508,-0.0390625,1.21826171
14:26:42.04,-0.08398438,-0.03442383,1.21435546
14:26:42.19,-0.08813477,-0.03833008,1.22363281
14:26:42.33,-0.08129883,-0.04003906,1.2145996
14:26:42.47,-0.08642579,-0.03466797,1.21875
14:26:42.62,-0.07861328,-0.03955078,1.22363281
14:26:42.76,-0.0822754,-0.0402832,1.21655273
14:26:42.89,-0.08203125,-0.03466797,1.20898437
14:26:43.03,-0.08984375,-0.03662109,1.22143554
14:26:43.18,-0.0834961,-0.04296875,1.21508789
14:26:43.32,-0.08276368,-0.04052734,1.22753906
14:26:43.47,-0.08007813,-0.03442383,1.21557617
14:26:43.61,-0.08129883,-0.03442383,1.22509765
14:26:43.75,-0.08251954,-0.03320312,1.22607421
14:26:43.90,-0.0834961,-0.03662109,1.22485351
14:26:44.02,-0.0822754,-0.03491211,1.22436523
14:26:44.17,-0.08496094,-0.04052734,1.23315429
14:26:44.31,-0.08203125,-0.03759765,1.23193359
14:26:44.46,-0.08276368,-0.04321289,1.21728515
14:26:44.60,-0.08374024,-0.03198242,1.22338867
14:26:44.74,-0.08203125,-0.0336914,1.21850585
14:26:44.89,-0.0847168,-0.03881836,1.2199707
14:26:45.02,-0.07617187,-0.0402832,1.22290039
14:26:45.16,-0.03662109,1.21972656,
14:26:45.31,-0.08862305,-0.03417968,1.21289062
14:26:45.45,-0.0834961,-0.03881836,1.21826171
14:26:45.59,-0.08203125,-0.03637695,1.21630859
14:26:45.74,-0.08081055,-0.04516602,1.21191406
14:26:45.88,-0.08520508,-0.03759765,1.22290039
14:26:46.01,-0.08203125,-0.03979492,1.21875
14:26:46.15,-0.08520508,-0.03808593,1.2133789
14:26:46.30,-0.0847168,-0.03759765,1.21679687
14:26:46.44,-0.08081055,-0.03515625,1.2133789
14:26:46.58,-0.08789063,-0.03735351,1.21704101
14:26:46.73,-0.08154297,-0.03613281,1.22485351
14:26:46.87,-0.07983398,-0.03076172,1.20874023
14:26:47.00,-0.08642579,-0.03979492,1.22485351
14:26:47.14,-0.07885742,-0.04199219,1.22534179
14:26:47.29,-0.07958984,-0.03540039,1.22290039
14:26:47.43,-0.08618165,-0.03784179,1.22412109
14:26:47.58,-0.08276368,-0.03320312,1.22167968
14:26:47.72,-0.07885742,-0.0390625,1.22167968
14:26:47.86,-0.08300782,-0.0336914,1.22387695
14:26:47.99,-0.08105469,-0.03808593,1.21826171
14:26:48.14,-0.08251954,-0.03735351,1.22143554
14:26:48.28,-0.08422852,-0.04003906,1.21191406
14:26:48.42,-0.08813477,-0.04199219,1.22192382
14:26:48.57,-0.08032227,-0.03857422,1.2265625
14:26:48.71,-0.08374024,-0.03784179,1.22851562
14:26:48.86,-0.08251954,-0.03442383,1.22534179
14:26:48.98,-0.08642579,-0.03710937,1.22314453
14:26:49.13,-0.08032227,-0.03735351,1.22094726
14:26:49.27,-0.08056641,-0.03833008,1.22583007
14:26:49.42,-0.08154297,-0.03857422,1.21606445
14:26:49.56,-0.08276368,-0.04174805,1.22192382
14:26:49.70,-0.0847168,-0.04174805,1.2133789
14:26:49.85,-0.08618165,-0.03515625,1.21264648
14:26:49.99,-0.08300782,-0.03955078,1.2211914
14:26:50.12,-0.08178711,-0.03833008,1.21850585
14:26:50.26,-0.08862305,-0.03442383,1.21533203
14:26:50.41,-0.08984375,-0.03637695,1.22192382
14:26:50.55,-0.08837891,-0.03344726,1.21484375
14:26:50.69,-0.08569336,-0.03930664,1.21801757
14:26:50.84,-0.08007813,-0.03833008,1.2199707
14:26:50.98,-0.09204102,-0.03784179,1.21362304
14:26:51.11,-0.08276368,-0.04125977,1.22290039
14:26:51.25,-0.08105469,-0.04003906,1.22338867
14:26:51.40,-0.08740235,-0.04077148,1.22045898
14:26:51.54,-0.09448243,-0.078125,1.19433593
14:26:51.69,-0.08520508,-0.0390625,1.22167968
14:26:51.83,-0.09350586,-0.04223633,1.21752929
14:26:51.97,-0.07983398,-0.03466797,1.22338867
14:26:52.10,-0.07983398,-0.04199219,1.21508789
14:26:52.25,-0.09033204,-0.04516602,1.22412109
14:26:52.39,-0.08618165,-0.0402832,1.22583007
14:26:52.53,-0.08618165,-0.04492187,1.22265625
14:26:52.68,-0.0822754,-0.03637695,1.21557617
14:26:52.82,-0.08740235,-0.03076172,1.21044921
14:26:52.97,-0.08642579,-0.03930664,1.21899414
14:26:53.10,-0.08837891,-0.0336914,1.22021484
14:26:53.24,-0.08520508,-0.04052734,1.22680664
14:26:53.38,-0.0822754,-0.03979492,1.22021484
14:26:53.53,-0.08618165,-0.03564453,1.2211914
14:26:53.67,-0.08569336,-0.03686523,1.21655273
14:26:53.81,-0.08300782,-0.03784179,1.22314453
14:26:53.96,-0.08862305,-0.03735351,1.22021484
14:26:54.09,-0.08618165,-0.03686523,1.22290039
14:26:54.23,-0.08691407,-0.03735351,1.21191406
14:26:54.37,-0.08447266,-0.03857422,1.22387695
14:26:54.52,-0.08178711,-0.04296875,1.21875
14:26:54.66,-0.08813477,-0.04248047,1.22534179
14:26:54.81,-0.08007813,-0.03125,1.21923828
14:26:54.95,-0.08276368,-0.03637695,1.22045898
14:26:55.08,-0.0859375,-0.02734375,1.21752929
14:26:55.22,-0.08642579,-0.04248047,1.22192382
14:26:55.37,-0.08154297,-0.03637695,1.22460937
14:26:55.51,-0.08544922,-0.03735351,1.22167968
14:26:55.65,-0.08007813,-0.03417968,1.21557617
14:26:55.80,-0.08789063,-0.03466797,1.21435546
14:26:55.94,-0.07495117,-0.0402832,1.22070312
14:26:56.09,-0.08203125,-0.04321289,1.22265625
14:26:56.21,-0.08300782,-0.03808593,1.21777343
14:26:56.36,-0.0822754,-0.04077148,1.21923828
14:26:56.50,-0.08520508,-0.03930664,1.20874023
14:26:56.64,-0.08447266,-0.04077148,1.22314453
14:26:56.79,-0.08740235,-0.12426759,1.23901367
14:26:56.93,-0.0847168,-0.0402832,1.2145996
14:26:57.08,-0.08251954,-0.03710937,1.22729492
14:26:57.20,-0.08618165,-0.04077148,1.21875
14:26:57.35,-0.08300782,-0.04003906,1.21655273
14:26:57.49,-0.08422852,-0.03808593,1.21484375
14:26:57.64,-0.08618165,-0.03320312,1.22363281
14:26:57.78,-0.07958984,-0.04150391,1.22265625
14:26:57.92,-0.0859375,-0.03442383,1.22485351
14:26:58.07,-0.08789063,-0.03198242,1.22363281
14:26:58.20,-0.08642579,-0.04296875,1.22045898
14:26:58.34,-0.08081055,-0.03637695,1.22436523
14:26:58.48,-0.0847168,-0.04296875,1.21630859
14:26:58.63,-0.07885742,-0.04052734,1.21240234
14:26:58.77,-0.08666993,-0.04003906,1.22363281
14:26:58.92,-0.07910156,-0.03955078,1.21826171
14:26:59.06,-0.07885742,-0.03515625,1.2199707
14:26:59.19,-0.08276368,-0.03564453,1.21191406
14:26:59.33,-0.08398438,-0.03417968,1.22070312
14:26:59.48,-0.08520508,-0.03881836,1.22070312
14:26:59.62,-0.08520508,-0.03833008,1.22216796
14:26:59.76,-0.08251954,-0.03442383,1.22387695
14:26:59.91,-0.08642579,-0.03588867,1.22485351
14:27:00.05,-0.09033204,-0.03881836,1.22045898
14:27:00.18,-0.08520508,-0.03808593,1.22875976
14:27:00.32,-0.08422852,-0.03710937,1.21777343
14:27:00.47,-0.08105469,-0.03881836,1.21484375
14:27:00.61,-0.08032227,-0.03930664,1.22631835
14:27:00.76,-0.07885742,-0.03564453,1.21777343
14:27:00.90,-0.08251954,-0.03613281,1.2211914
14:27:01.04,-0.08398438,-0.04052734,1.23144531
14:27:01.17,-0.08276368,-0.03564453,1.22363281
14:27:01.32,-0.08618165,-0.04077148,1.21850585
14:27:01.46,-0.07788086,-0.04272461,1.21142578
14:27:01.60,-0.10400391,0.04614258,1.2368164
14:27:01.75,-0.08251954,-0.03833008,1.22363281
14:27:01.89,-0.08789063,-0.03613281,1.22045898
14:27:02.03,-0.08740235,-0.04077148,1.22021484
14:27:02.16,-0.08813477,-0.03857422,1.21826171
14:27:02.31,-0.08251954,-0.03637695,1.22436523
14:27:02.45,-0.08203125,-0.0402832,1.22387695
14:27:02.60,-0.08178711,-0.03637695,1.2224121
14:27:02.74,-0.07861328,-0.03613281,1.21899414
14:27:02.88,-0.08398438,-0.03881836,1.21801757
14:27:03.03,-0.08056641,-0.03955078,1.21923828
14:27:03.15,-0.08642579,-0.02880859,1.21679687
14:27:03.30,-0.08544922,-0.03833008,1.21679687
14:27:03.44,-0.0822754,-0.04125977,1.20996093
14:27:03.59,-0.08544922,-0.03637695,1.21630859
14:27:03.73,-0.0822754,-0.04077148,1.22387695
14:27:03.87,-0.08618165,-0.03881836,1.21704101
14:27:04.02,-0.08300782,-0.04248047,1.2224121
14:27:04.15,-0.08374024,-0.03662109,1.2211914
14:27:04.29,-0.08081055,-0.03515625,1.22558593
14:27:04.43,-0.08642579,-0.03393554,1.22753906
14:27:04.58,-0.0834961,-0.03637695,1.21582031
14:27:04.72,-0.08129883,-0.04272461,1.22460937
14:27:04.87,-0.08886719,-0.03662109,1.22167968
14:27:05.01,-0.0847168,-0.0390625,1.21826171
14:27:05.15,-0.0847168,-0.03100586,1.21533203
14:27:05.28,-0.0859375,-0.04052734,1.22094726
14:27:05.43,-0.08447266,-0.0390625,1.22729492
14:27:05.57,-0.08642579,-0.03662109,1.22216796
14:27:05.71,-0.08837891,-0.03564453,1.22314453
14:27:05.86,-0.0847168,-0.03759765,1.21923828
14:27:06.00,-0.0859375,-0.03710937,1.21948242
14:27:06.15,-0.0847168,-0.04003906,1.21411132
14:27:06.27,-0.08276368,-0.0324707,1.2265625
14:27:06.42,-0.08496094,-0.03710937,1.21557617
14:27:06.56,-0.07983398,-0.03930664,1.22558593
14:27:06.71,-0.08715821,-0.03955078,1.21728515
14:27:06.85,-0.08666993,-0.03515625,1.21679687
14:27:07.00,-0.08642579,-0.03173828,1.22680664
14:27:07.14,-0.08129883,-0.03979492,1.21484375
14:27:07.27,-0.08837891,-0.03662109,1.21704101
14:27:07.41,-0.0834961,-0.03613281,1.22363281
14:27:07.55,-0.0847168,-0.03808593,1.22192382
14:27:07.70,-0.08007813,-0.03515625,1.22827148
14:27:07.84,-0.08007813,-0.04467773,1.22680664
14:27:07.99,-0.0834961,-0.03588867,1.21875
14:27:08.13,-0.07666016,-0.04003906,1.22045898
14:27:08.26,-0.08276368,-0.03979492,1.21972656
14:27:08.40,-0.0859375,-0.04248047,1.21948242
14:27:08.55,-0.09057618,-0.04296875,1.21850585
14:27:08.69,-0.08178711,-0.03735351,1.2109375
14:27:08.83,-0.08618165,-0.03125,1.2224121
14:27:08.98,-0.07910156,-0.03417968,1.21435546
14:27:09.12,-0.08496094,-0.03735351,1.21948242
14:27:09.25,-0.0847168,-0.03808593,1.21435546
14:27:09.39,-0.07763672,-0.03759765,1.22021484
14:27:09.54,-0.08105469,-0.03808593,1.22338867
14:27:09.68,-0.0834961,-0.03320312,1.22387695
14:27:09.83,-0.07885742,-0.03491211,1.22753906
14:27:09.97,-0.08911133,-0.03613281,1.22143554
14:27:10.11,-0.08496094,-0.03588867,1.22607421
14:27:10.24,-0.08129883,-0.03417968,1.21240234
14:27:10.38,-0.08276368,-0.03491211,1.21020507
14:27:10.53,-0.08325196,-0.03930664,1.22485351
14:27:10.67,-0.08398438,-0.03662109,1.21557617
14:27:10.82,-0.08056641,-0.03613281,1.21899414
14:27:10.96,-0.0847168,-0.03686523,1.2145996
14:27:11.11,-0.0834961,-0.04077148,1.21362304
14:27:11.23,-0.08666993,-0.04003906,1.22265625
14:27:11.38,-0.08496094,-0.03515625,1.21948242
14:27:11.52,-0.08520508,-0.02734375,1.22436523
14:27:11.67,-0.08105469,-0.04443359,1.22290039
14:27:11.81,-0.08618165,-0.03710937,1.23388671
14:27:11.95,-0.07641602,-0.03662109,1.2224121
14:27:12.10,-0.07983398,-0.04150391,1.21826171
14:27:12.24,-0.08007813,-0.03710937,1.20947265
14:27:12.37,-0.08007813,-0.03930664,1.21826171
14:27:12.51,-0.08178711,-0.03442383,1.22192382
14:27:12.66,-0.08422852,-0.03735351,1.21289062
14:27:12.80,-0.0793457,-0.04101562,1.22021484
14:27:12.94,-0.08325196,-0.03686523,1.22851562
14:27:13.09,-0.08105469,-0.03979492,1.22412109
14:27:13.23,-0.08496094,-0.03466797,1.22363281
14:27:13.36,-0.08300782,-0.03710937,1.21240234
14:27:13.50,-0.07836914,-0.03588867,1.21875
14:27:13.65,-0.08642579,-0.03515625,1.23095703
14:27:13.79,-0.08007813,-0.03442383,1.21972656
14:27:13.94,-0.08081055,-0.03637695,1.2133789
14:27:14.08,-0.0834961,-0.04199219,1.2265625
14:27:14.22,-0.0847168,-0.03442383,1.22192382
